,HLAA0201,HLAA2403,HLAA3201,HLAB0702,HLAB3901,HLAB1517,HLAC0602,HLAC1402,HLAC1502
117,0.9695025982492546,0.3049856391147755,0.9399891214722024,0.9628386840733024,0.5446876099906406,0.6426323561656924,0.7839442399569935,0.6186598106828003,0.7906321112291118
118,0.23927771409964615,0.9925399906402939,0.924306217050264,0.8226902072129112,0.6917533813779666,0.9780935168642335,0.941061021852633,0.6431384957521481,0.8794354589915343
119,0.9294867748270335,0.9873218719208536,0.4642421802738587,0.8528400368269929,0.8640981112992626,0.8303315233897518,0.7807080898635389,0.8920438719649968,0.5424996952082393
120,0.8592435394220506,0.9207443718125763,0.9041397804216085,0.8463752547089517,0.9003199271956958,0.8778736882387402,0.8674658347405779,0.8672918830113946,0.7831593492014091
121,0.9732371394892545,0.5978965186676104,0.9319248263256293,0.8947383447461598,0.9263040710030297,0.9160267733566162,0.9289874936753625,0.12177123129976998,0.5799491264880988
122,0.8679310568429455,0.651231199345256,0.954500556905919,0.8026245784574715,0.6988466766832028,0.8222285315107303,0.8419638022971425,0.9054501118874075,0.889368589571895
123,0.9429376181208038,0.9058242093987827,0.9120107442636478,0.9679934517940941,0.9335890548620203,0.8285331238833794,0.9219976196158322,0.8611374293705794,0.676141343390826
124,0.7579182854928666,0.9463741377918916,0.9219331893535249,0.7795762953514431,0.7630270281225362,0.5186192857095393,0.678747746060317,0.8022268919329281,0.8899453290059507
125,0.8232072773229303,0.922055906673855,0.8192437580034019,0.9605482970343595,0.8823195889338964,0.9480236273163849,0.5900838147050924,0.31626995064521957,0.9375884019156764
126,0.9283137864075723,0.9278464905185803,0.9483347046958919,0.9171164627268902,0.7329137353976862,0.9368518435309632,0.027131157387074518,0.7836969510020122,0.8984351411884308
127,0.9887902147755301,0.875671289341188,0.83431499726711,0.7921046345488143,0.6512643517138211,0.890431901441367,0.6775423396706766,0.7916325835962611,0.9165228471734235
128,0.8268847015533262,0.93208122897893,0.7270441182328539,0.967590070393653,0.8625780681088665,0.9267042023832993,0.5286630418267452,0.8902889236859087,0.9303962841942628
129,0.9605250746298778,0.8693070994349655,0.9718408352726268,0.9261445221564253,0.5879989212430636,0.8726442340305307,0.7961013727749405,0.9387566211208057,0.9033962749036091
130,0.6635294773205398,0.8204070231803142,0.5036685486598093,0.7585158685849479,0.7043531705178184,0.7500231194059959,0.7512312319348342,0.973251991510957,0.8304616864687844
131,0.4091209473204074,0.9808268655529986,0.923135039483085,0.9622024669631254,0.8085524884093074,0.9614310260599807,0.8701548209925177,0.8919165179432177,0.887014102776367
132,0.9555963535165765,0.7823378416324691,0.8720401276754121,0.8815673198905454,0.9258426888842456,0.5521209651500463,0.7537267984942813,0.5872271252338905,0.8654757401789942
133,0.8640368285325338,0.9338270298473184,0.8960080424373175,0.9098385540291598,0.7356748537173403,0.9426605644460537,0.8641488604512517,0.6618701720544092,0.7183563223735353
134,0.9820208107525612,0.871548562560383,0.9382311832074348,0.972112282307529,0.8354966167434978,0.5935643314609678,0.9231660758332836,0.776127050142854,0.8734820410190668
135,0.9871679627728694,0.6326572709123807,0.9285798420863566,0.10021890059915822,0.8391381377641707,0.6898567697373121,0.8106401240578666,0.95864023220527,0.8887663550425259
136,0.9442112743433356,0.9530580210829556,0.9536910178284699,0.8941898405944154,0.8962652895946748,0.6808767852259859,0.8789119227561085,0.5440615598319477,0.9191444042598365
137,0.8907920281611018,0.8553471539081526,0.8603039774034202,0.8818381945365154,0.6788882498495802,0.7572383266287898,0.7440465996005797,0.8877445430729003,0.7230180230511147
138,0.8913358058350982,0.877053796772108,0.6487682795105189,0.8037293109841183,0.8014367246892973,0.95352468404228,0.8996860994304846,0.8368293543017051,0.9009680639640696
139,0.8926975221694436,0.9603683095619603,0.36764752092555725,0.9415341415348122,0.5282061694317696,0.8126045807225267,0.040207067598577076,0.9060560950945197,0.8520089918321931
140,0.9711889530726543,0.8356794727072037,0.8487207771545645,0.995049956722567,0.5230306886304353,0.9890400974625965,0.6893734296040909,0.6782409899879405,0.9058497755261826
141,0.9616148911186211,0.9351606737880725,0.7434774031965465,0.8629436188754905,0.7276133407674652,0.8759283037086695,0.6473668299718213,0.9377074116385136,0.8723872269735086
142,0.8363688112639508,0.9151944854678662,0.5352143969559291,0.9538781076128174,0.922925696423738,0.8553563135262584,0.8516438354113306,0.753080279828105,0.8642364443902119
143,0.8030602215537284,0.875754004306475,0.932552445730612,0.9638748079030142,0.7551686679431135,0.9486636787438998,0.8802504149085276,0.7570490047328741,0.72446015481368
144,0.957853374536557,0.9644756704815478,0.877361888454081,0.940267935992421,0.9614213390250873,0.9204069368390507,0.9710633208140275,0.16158150705081076,0.8519332090928655
145,0.9499580145913127,0.983378266333819,0.41900882417441315,0.7677360485887683,0.7711512464548205,0.8593829546981288,0.8045667204524974,0.6098898667178462,0.9450540119940967
146,0.9086396647020736,0.9780438402117662,0.8567628155885736,0.9413587052055514,0.9567428569449247,0.8797197038323943,0.4112866246996613,0.8613788574273182,0.8970627952899904
147,0.9556621811816242,0.8837157809950272,0.8329907543840649,0.8428807195630172,0.5615390799943426,0.7353730222524171,0.7893396027026758,0.7158743961056068,0.892165867575335
148,0.9391077957504695,0.8827428512998483,0.7830630185328711,0.9392165763209898,0.7239332505264423,0.9639796363910755,0.7997330225740279,0.9321526423087024,0.8775395141266378
149,0.767392921160499,0.9363886323570079,0.9067479907457427,0.6302688820764425,0.793362024353927,0.9182809785708831,0.9861682038507159,0.8625027026079743,0.9535727802122601
150,0.6102047622232445,0.9223191201380054,0.5510535881955049,0.9657142158596173,0.1130500480380498,0.9674811206696551,0.7364083518778675,0.9053433139519395,0.8570947545396884
151,0.7832329957646911,0.9763863594111056,0.9193910542364394,0.903136917862248,0.9015295825497992,0.9774783330609665,0.8289956803774163,0.9179962616899665,0.897210846627042
152,0.9148776424724842,0.9412570345392886,0.8045320645928129,0.8523906498605159,0.8615750135421708,0.9573734756551342,0.7798817023190575,0.9801583483861107,0.7222273368927441
153,0.8363197011188859,0.8352150478367023,0.9539180174329985,0.7955463058730643,0.4960035466901002,0.9834686287822143,0.4131811963740566,0.905064419150558,0.7096856978658439
154,0.9205819162605889,0.9127906311877716,0.7373727430762207,0.9571235433067227,0.8802939150690002,0.9342561320140828,0.6690854403811113,0.9013917273567066,0.7687704665511533
155,0.9834932902922653,0.9780223446429143,0.7796084656599946,0.9324551263600773,0.8897584928685272,0.9577678649540906,0.8301018908860767,0.7808639020036868,0.8490916295439667
156,0.9467986973407546,0.8146462771422001,0.8098368965546219,0.9532487041118145,0.6570179406712042,0.7432476787758171,0.8139118175088387,0.8874824316108947,0.950607096948899
157,0.9706821693572533,0.8715331562128479,0.8648868536009194,0.8447027352150009,0.8380122399006678,0.9445763277649025,0.9496349348309719,0.957619870306148,0.8293353188585303
158,0.5116681340479837,0.45355432268590434,0.6835683300698446,0.9085413947755467,0.8243059883182666,0.9569179687661045,0.22014875768922826,0.8310095446049028,0.9060975697287861
159,0.9208591411405956,0.8978508406790828,0.8932017080813709,0.9381256802222327,0.9279149133357344,0.6874047906410634,0.7268875244612124,0.7110968456201864,0.6590273199160471
160,0.8819177899584557,0.8811548837359493,0.9452172595683322,0.6414411012831011,0.3763806909520122,0.7077092030049775,0.7555782313383069,0.8675238669091679,0.9465171899191228
161,0.9660382261870029,0.09551668632019494,0.9458943398629818,0.8927424901730938,0.8753606886892249,0.986234455066021,0.9226344272328915,0.6709843097949525,0.8864597067064621
162,0.9650525833416326,0.8632833677638558,0.7169807229510781,0.9140275375486777,0.7462265326128397,0.9686638775038924,0.6425963339591042,0.8740936394637218,0.916587539605661
163,0.9346987009479722,0.9646548221653638,0.9117077002964606,0.9171657685321587,0.8238663800907019,0.36819376061786135,0.8144573072996224,0.7258680331733027,0.8748255113667265
164,0.9614613440697395,0.8612435787351604,0.900132906306846,0.8994988318229076,-0.44139736457159595,0.8232085895446529,0.9618636111203541,0.9365216731762693,0.9106038470276514
165,0.9013481847947881,0.771423609842831,0.9300332248749591,0.9071806343047712,0.6382309620851103,0.9396220342370647,0.809886418663031,0.9442848248031173,0.8765921395863351
166,0.9144289194946988,0.9862845231470162,0.8763097839619941,0.8633459932480345,0.6021296804987558,0.7625895295276797,0.8686820375932351,0.8554673229883645,0.8507745062711921
167,0.9055536611443358,0.708613149433443,0.9550629979304583,0.878598636711883,0.43250392272030586,0.9698649660818554,0.8727075619965425,0.8159906504161921,0.8897564143938133
168,0.8128103192170394,0.9439513866671178,0.9605663196304406,0.7452082586139503,0.3131737236158836,0.8608576839323548,0.7207371602889497,0.7225569900007232,0.8517720668831288
